"","annonceur","date","DateYear","DateMonth","DateDay","NomJour","EstFerie","SpecificationJour","TTC_Gazole","Impressions_BRANDING","Impressions_ROI","Clicks_BRANDING","Clicks_ROI","Budget_Depense_NON_Cappe_BRANDING","Budget_Depense_NON_Cappe_ROI","INTERNET_DISPLAY_InvestissementsEnEuros","PRESSE_InvestissementsEnEuros_QUOT_AUTO","PRESSE_InvestissementsEnEuros_NON_QUOT_AUTO","PRESSE_InvestissementsEnEuros_QUOT_NON_AUTO","PRESSE_InvestissementsEnEuros_NON_QUOT_NON_AUTO","RADIO_InvestissementsEnEuros","TV_NAT_InvestissementsEnEuros","TV_TNT_InvestissementsEnEuros","TV_InvestissementsEnEuros","TV_NAT_GRP","TV_TNT_GRP","TV_GRP","MOBILE_Volume_Achete","MOBILE_Net_Budget_LC","Investissement_Affichage","INTERNET_DISPLAY_InvestissementsEnEuros_BMW","PRESSE_InvestissementsEnEuros_QUOT_AUTO_BMW","PRESSE_InvestissementsEnEuros_NON_QUOT_AUTO_BMW","PRESSE_InvestissementsEnEuros_QUOT_NON_AUTO_BMW","PRESSE_InvestissementsEnEuros_NON_QUOT_NON_AUTO_BMW","RADIO_InvestissementsEnEuros_BMW","TV_NAT_InvestissementsEnEuros_BMW","TV_NAT_GRP_BMW","TV_TNT_InvestissementsEnEuros_BMW","TV_TNT_GRP_BMW","Investissement_Affichage_BMW","INTERNET_DISPLAY_InvestissementsEnEuros_MERCEDES","PRESSE_InvestissementsEnEuros_QUOT_AUTO_MERCEDES","PRESSE_InvestissementsEnEuros_NON_QUOT_AUTO_MERCEDES","PRESSE_InvestissementsEnEuros_QUOT_NON_AUTO_MERCEDES","PRESSE_InvestissementsEnEuros_NON_QUOT_NON_AUTO_MERCEDES","RADIO_InvestissementsEnEuros_MERCEDES","TV_NAT_InvestissementsEnEuros_MERCEDES","TV_NAT_GRP_MERCEDES","TV_TNT_InvestissementsEnEuros_MERCEDES","TV_TNT_GRP_MERCEDES","Investissement_Affichage_MERCEDES","ConfigStarted","ConfigCompleted","UniqueVisitor","UtileVisitor","Nombre_inscription_S","Nombre_inscription_Non_S","Nombre_inscription","JourNormalise","IsMondialAuto2014","IsOPO","IsPrimeAlaCasse","IsJourdelan","IsPentecôte","IsAsscention","IsPâcques","IsFêtedutravail","Is08Mais","Is14Juillet","Is15août","IspremierNovembre","Is11Novembre","IsNoël"
"497","AUDI",2015-05-12,"2015","5","12","Mardi",0,"Jour Ordinaire",1.2341,507610.631,1921148.369,744.64,295.36,1520.01679391459,1454.57575777737,31508,0,0,0,0,2020,0,0,0,0,0,0,0,0,329,5269,0,0,0,0,0,0,0,0,0,712,14380,59220,0,0,0,0,0,0,0,0,4211,15091,3261,18684,15967,35,5,40,0.361643835616438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"498","AUDI",2015-05-13,"2015","5","13","Mercredi",1,"Asscention",1.2341,529272.227,2003130.773,847.744,336.256,1671.54282016865,1599.57815863497,31508,94748,0,0,0,2850,0,0,0,0,0,0,0,0,329,5269,0,5093,0,0,0,0,0,0,0,712,14380,0,14380,0,0,0,0,0,0,0,4211,14626,3141,17648,14986,28,9,37,0.364383561643836,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"499","AUDI",2015-05-14,"2015","5","14","Jeudi",0,"Jour Ordinaire",1.2341,556791.048,2107280.952,961.588,381.412,1673.36867689481,1601.32540704807,31508,0,0,0,0,1920,0,0,0,0,0,0,0,0,329,5269,0,0,0,0,0,0,0,0,0,712,14380,0,0,0,0,0,0,0,0,0,4211,17161,3931,19827,17208,26,7,33,0.367123287671233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500","AUDI",2015-05-15,"2015","5","15","Vendredi",0,"Jour Ordinaire",1.2341,541739.913,2050317.087,887.84,352.16,1596.65289406392,1527.91245635471,31508,0,0,0,0,2010,0,0,0,0,0,0,0,0,329,5269,0,0,0,0,0,0,0,0,0,712,14380,0,0,0,0,0,0,0,0,0,4211,16613,3915,19690,17125,22,11,33,0.36986301369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501","AUDI",2015-05-16,"2015","5","16","Samedi",0,"Jour Ordinaire",1.2341,463513.512,1754254.488,815.524,323.476,1536.06173689963,1469.9299204382,31508,0,0,0,0,2050,0,0,0,0,0,0,0,0,329,5269,0,0,0,31800,0,0,0,0,0,712,14380,0,0,0,0,0,0,0,0,0,4211,15717,3560,17909,15623,20,5,25,0.372602739726027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"502","AUDI",2015-05-17,"2015","5","17","Dimanche",1,"Jour Ordinaire",1.2317,461859.904,1747996.096,781.872,310.128,1535.8732607,1469.74955867378,31508,0,0,0,0,2660,0,0,0,0,0,0,0,0,3121,5269,0,0,0,0,0,0,0,0,0,20923,14380,0,0,0,0,0,0,0,0,0,37267,16507,3821,19471,16831,23,8,31,0.375342465753425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"503","AUDI",2015-05-18,"2015","5","18","Lundi",0,"Jour Ordinaire",1.2317,465397.856,1761386.144,827.696,328.304,1492.04392568208,1427.80720089734,31508,0,0,0,0,4920,0,0,0,0,0,0,0,0,3121,5269,0,0,0,0,0,0,0,0,0,20923,14380,0,0,0,0,0,0,0,0,0,37267,15474,3534,19266,16455,45,4,49,0.378082191780822,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"504","AUDI",2015-05-19,"2015","5","19","Mardi",0,"Jour Ordinaire",1.2317,546818.822,2069539.178,892.852,354.148,1492.61586470474,1428.35451632214,31508,0,0,0,0,5680,0,0,0,0,0,0,0,0,3121,5269,0,0,0,0,0,0,0,0,0,20923,14380,0,0,0,0,0,0,0,0,0,37267,16362,3647,19673,16796,77,8,85,0.380821917808219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"505","AUDI",2015-05-20,"2015","5","20","Mercredi",0,"Jour Ordinaire",1.2317,585817.177,2217135.823,927.22,367.78,1717.38146992082,1643.44332444478,31508,0,5500,0,0,6280,0,0,0,0,0,0,0,0,3121,5269,0,0,0,0,0,0,0,0,0,20923,14380,0,0,0,0,0,0,0,0,0,37267,15850,3716,19629,16897,85,8,93,0.383561643835616,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"506","AUDI",2015-05-21,"2015","5","21","Jeudi",0,"Jour Ordinaire",1.2317,547219.266,2071054.734,703.112,278.888,1602.82781621173,1533.82153058226,31508,0,1637,0,0,7060,0,0,0,0,0,0,0,0,3121,5269,0,26535,0,0,0,0,0,0,0,20923,14380,0,32300,0,0,0,0,0,0,0,37267,15999,3577,19717,16866,83,6,89,0.386301369863014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"507","AUDI",2015-05-22,"2015","5","22","Vendredi",0,"Jour Ordinaire",1.2317,523636.333,1981800.667,654.424,259.576,1509.55741351324,1444.56668338156,31508,47061,0,0,0,5610,0,0,0,0,0,0,0,0,3121,5269,0,27000,0,0,0,0,0,0,0,20923,14380,0,0,0,0,0,0,0,0,0,37267,15633,3511,18859,16178,72,6,78,0.389041095890411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"508","AUDI",2015-05-23,"2015","5","23","Samedi",0,"Jour Ordinaire",1.2317,446839.701,1691149.299,801.204,317.796,1452.24102043848,1389.71792366813,31508,0,0,0,0,3900,0,0,0,0,0,0,0,0,3121,5269,0,0,0,37900,0,0,0,0,0,20923,14380,0,0,0,0,0,0,0,0,0,37267,15481,3590,18519,15880,20,5,25,0.391780821917808,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"509","AUDI",2015-05-24,"2015","5","24","Dimanche",1,"Pentecôte",1.2333,446082.703,1688284.297,761.108,301.892,1451.68830882838,1389.18900786121,31508,0,0,0,0,4920,0,0,0,0,0,0,0,0,45292,5269,0,0,0,0,0,0,0,0,0,186012,14380,0,0,0,0,0,0,0,0,0,16000,17552,3926,19786,17261,22,7,29,0.394520547945205,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"510","AUDI",2015-05-25,"2015","5","25","Lundi",0,"Jour Ordinaire",1.2333,447376.413,1693180.587,698.1,276.9,1454.67089455508,1392.04318480907,31508,0,0,0,0,25080,0,0,0,0,0,0,0,0,45292,5269,0,0,0,0,0,0,0,0,0,186012,14380,0,0,0,0,0,0,0,0,0,16000,19170,4170,21264,18771,20,10,30,0.397260273972603,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"511","AUDI",2015-05-26,"2015","5","26","Mardi",0,"Jour Ordinaire",1.2333,523068.271,1979650.729,746.788,296.212,1408.11074197894,1347.48757891918,31508,0,0,0,0,22284,0,0,0,0,0,0,0,0,45292,5269,0,0,0,5938,0,0,0,0,0,186012,14380,0,0,0,0,0,0,0,0,0,16000,16926,3761,20823,17990,84,6,90,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"512","AUDI",2015-05-27,"2015","5","27","Mercredi",0,"Jour Ordinaire",1.2333,500772.569,1895268.431,722.444,286.556,1439.49496575193,1377.5206228037,31508,0,0,0,65200,22934,0,0,0,0,0,0,0,0,45292,5269,0,0,0,0,0,0,0,0,0,186012,14380,0,0,0,0,0,0,0,0,0,16000,16186,3577,19702,16983,76,10,86,0.402739726027397,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"513","AUDI",2015-05-28,"2015","5","28","Jeudi",0,"Jour Ordinaire",1.2333,501107.178,1896534.822,602.872,239.128,1425.59774696699,1364.22171872184,31508,0,0,0,0,22621,0,0,0,0,0,0,0,0,45292,5269,0,31500,0,0,0,0,0,0,0,186012,14380,0,13210,0,0,0,0,0,0,0,16000,15303,3545,18869,16278,34,13,47,0.405479452054795,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"514","AUDI",2015-05-29,"2015","5","29","Vendredi",0,"Jour Ordinaire",1.2333,454713.776,1720950.224,504.064,199.936,1240.47382977798,1187.06791147052,31508,47061,0,0,0,24601,0,0,0,0,0,0,0,0,45292,5269,0,41250,0,10400,0,0,0,0,0,186012,14380,0,0,0,0,0,0,0,0,0,16000,17779,4064,23884,19347,79,15,94,0.408219178082192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"515","AUDI",2015-05-30,"2015","5","30","Samedi",0,"Jour Ordinaire",1.2333,393127.955,1487867.045,547.74,217.26,1227.23933938934,1174.40320344694,31508,4600,0,0,0,6347,0,0,0,0,0,0,0,0,45292,5269,0,0,0,0,0,0,0,0,0,186012,14380,0,0,0,0,0,0,0,0,0,16000,16142,3756,20155,16965,19,13,32,0.410958904109589,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"516","AUDI",2015-05-31,"2015","5","31","Dimanche",1,"Jour Ordinaire",1.2289,384937.245,1456867.755,543.444,215.556,1208.00265065156,1155.99470874484,31508,0,0,0,0,4127,0,0,0,0,0,0,0,0,41854,5269,0,0,0,0,0,0,0,0,0,70108,14380,0,0,0,0,0,0,0,0,0,5369,17156,3728,21463,18407,26,13,39,0.413698630136986,0,0,0,0,0,0,0,0,0,0,0,0,0,0
